time,mass,r_xyz_x,r_xyz_y,r_xyz_z,v_xyz_x,v_xyz_y,v_xyz_z,thrust_xyz_x,thrust_xyz_y,thrust_xyz_z
14.799999999999729,1708.1747574534404,479.94944422034206,0.0,1399.8365528283857,-56.74319334227086,0.0,-124.32199072339898,10584.137667292462,0.0,-6212.260450692238
14.899999999999727,1707.6208511641275,474.2887282979149,0.0,1387.3846083946137,-56.495609115599585,0.0,-124.67866145248958,10609.105178726728,0.0,-5944.330700345491
14.999999999999725,1707.0719018151365,468.65286226870734,0.0,1374.8978533582317,-56.24636179235432,0.0,-125.01976003531655,10634.084646212126,0.0,-5676.59461477707
15.099999999999723,1706.527676911678,463.0420124407635,0.0,1362.3778449187619,-55.995451401925344,0.0,-125.34528674707131,10659.074858701651,0.0,-5409.04919928784
15.19999999999972,1705.9879385479207,457.45634511916677,0.0,1349.8261402480034,-55.74287797409707,0.0,-125.65524186663548,10684.074555660069,0.0,-5141.691588943464
15.299999999999718,1705.4524435254873,451.89602660600036,0.0,1337.2442964896609,-55.48864153905598,0.0,-125.94962567665553,10709.082427355168,0.0,-4874.519053153254
15.399999999999716,1704.9209435015214,446.36122320030614,0.0,1324.633870758964,-55.232742127398886,0.0,-126.22843846361974,10734.097115346882,0.0,-4607.529000218986
15.499999999999714,1704.3931851673024,440.8521011980432,0.0,1311.9964201422783,-54.97517977014127,0.0,-126.49168051793693,10759.117213183978,0.0,-4340.718981823907
15.599999999999712,1703.8689104580772,435.36882689204594,0.0,1299.3335016967096,-54.715954498725985,0.0,-126.73935213401744,10784.141267316063,0.0,-4074.086697430419
15.69999999999971,1703.347856794439,429.91156657198036,0.0,1286.6466724496986,-54.45506634503217,0.0,-126.9714536103565,10809.167778226567,0.0,-3807.6299985530572
15.799999999999708,1702.8297573552088,424.4804865243002,0.0,1273.9374893986073,-54.19251534138435,0.0,-127.18798524961991,10834.195201790213,0.0,-3541.3468928723532
15.899999999999705,1702.3143413813402,419.0757530322017,0.0,1261.2075095102978,-53.92830152056186,0.0,-127.38894735873184,10859.221950855488,0.0,-3275.2355481545974
15.999999999999703,1701.8013345099432,413.69753237557796,0.0,1248.4582897207017,-53.662424915808515,0.0,-127.57434024896554,10884.246397049923,0.0,-3009.2942959419347
16.099999999999717,1701.2904591370623,408.3459908309714,0.0,1235.6913869343794,-53.394885560842546,0.0,-127.74416423603637,10909.266872803,0.0,-2743.5216349778334
16.199999999999733,1700.7814348073794,403.0212946715261,0.0,1222.908358024071,-53.12568348986682,0.0,-127.89841964019757,10934.281673578258,0.0,-2477.916234333962
16.29999999999975,1700.2739786285697,397.7236101669389,0.0,1210.1107598302372,-52.854818737579365,0.0,-128.0371067863388,10959.289060302932,0.0,-2212.476936206714
16.399999999999764,1699.7678057075886,392.4531035834089,0.0,1197.30014916059,-52.58229133918421,0.0,-128.16022600408746,10984.28726198064,0.0,-1947.2027583528509
16.49999999999978,1699.2626296057917,387.20994118358647,0.0,1184.4780827896136,-52.308101330402536,0.0,-128.26777762791338,11009.274478469375,0.0,-1682.0928961376305
16.599999999999795,1698.7581628094147,381.994289226521,0.0,1171.6461174580731,-52.03224874748417,0.0,-128.35976199723606,11034.24888340458,0.0,-1417.1467241722505
16.69999999999981,1698.2541172116585,376.80631396760725,0.0,1158.8058098725148,-51.75473362721936,0.0,-128.43617945653534,11059.208627244467,0.0,-1152.363797521299
16.799999999999827,1697.7502046023908,371.6461816585305,0.0,1145.958716704753,-51.475556006951,0.0,-128.49703035546563,11084.151840413078,0.0,-887.7438524654783
16.899999999999842,1697.24613716133,366.51405854721105,0.0,1133.106394591347,-51.19471592458716,0.0,-128.54231504897317,11109.076636514726,0.0,-623.2868068101243
16.999999999999858,1696.7416279504878,361.4101108777464,0.0,1120.2504001330644,-50.912213418613995,0.0,-128.57203389741727,11133.981115592578,0.0,-358.9927597347205
17.099999999999874,1696.2363914016871,356.3345048903531,0.0,1107.3922898943335,-50.628048528109126,0.0,-128.58618726669488,11158.863367403796,0.0,-94.8619911844291
17.19999999999989,1695.730143795041,351.28740682130694,0.0,1094.5336204026823,-50.3422212927553,0.0,-128.58477552836945,11183.721474683323,0.0,169.1050391909908
17.299999999999905,1695.222603724464,346.26898290288136,0.0,1081.6759481481643,-50.05473175285462,0.0,-128.56779905980335,11208.55351636962,0.0,432.90769353915505
17.39999999999992,1694.7134925465448,341.27939936328477,0.0,1068.8208295827715,-49.765579949343135,0.0,-128.535258244295,11233.357570766095,0.0,696.5451577328716
17.499999999999936,1694.2025348094007,336.3188224265966,0.0,1055.9698211198333,-49.47476592380594,0.0,-128.48715347121967,11258.13171861412,0.0,960.0164437029931
17.59999999999995,1693.689458658527,331.3874183127012,0.0,1043.124479133401,-49.18228971849266,0.0,-128.42348513617551,11282.87404605525,0.0,1223.3203921526042
17.699999999999967,1693.1739962170525,326.48535323722064,0.0,1030.2863599576158,-48.88815137633361,0.0,-128.34425364113375,11307.582647462667,0.0,1486.4556756250365
17.799999999999983,1692.6558839382526,321.6127934114458,0.0,1017.4570198860647,-48.5923509409563,0.0,-128.2494593945939,11332.25562812454,0.0,1749.4208018948575
17.9,1692.1348629286351,316.76990504226586,0.0,1004.6380151711178,-48.29488845670263,0.0,-128.13910281174418,11356.891106764624,0.0,2012.2141176501777
18.000000000000014,1691.6106792403807,311.95685433209513,0.0,991.8309020232512,-47.9957639686465,0.0,-128.01318431462724,11381.487217888674,0.0,2274.833812432151
18.10000000000003,1691.083084132357,307.17380747880003,0.0,979.0372366103513,-47.69497752261215,0.0,-127.87170433231113,11406.042113947417,0.0,2537.2779227965957
18.200000000000045,1690.5518342993862,302.4209306756222,0.0,966.2585750570039,-47.39252916519301,0.0,-127.71466330106632,11430.553967310852,0.0,2799.544336663092
18.30000000000006,1690.016692069831,297.6983901111006,0.0,953.4964734437619,-47.08841894377129,0.0,-127.5420616645486,11455.020972049919,0.0,3061.630797816918
18.400000000000077,1689.4774255719599,293.00635196899185,0.0,940.7524878063987,-46.78264690653809,0.0,-127.35389987398806,11479.441345525518,0.0,3323.534910529736
18.500000000000092,1688.9338088698698,288.34498242818773,0.0,928.028174135138,-46.47521310251439,0.0,-127.15017838838493,11503.813329786182,0.0,3585.2541442667357
18.600000000000108,1688.3856220700438,283.7144476626315,0.0,915.3250883738675,-46.16611758157262,0.0,-126.93089767471189,11528.135192778383,0.0,3846.7858384489964
18.700000000000124,1687.8326513998643,279.1149138412312,0.0,902.644786419329,-45.855360394459055,0.0,-126.69605820812365,11552.405229374888,0.0,4108.127207242307
18.80000000000014,1687.274689259598,274.54654712777125,0.0,889.9888241202887,-45.54294159281693,0.0,-126.44566047217398,11576.621762228431,0.0,4369.275344345514
18.900000000000155,1686.7115342495292,270.00951368082104,0.0,877.3587572766851,-45.22886122921053,0.0,-126.17970495904022,11600.783142459188,0.0,4630.227227753528
19.00000000000017,1686.142991174014,265.50397965364186,0.0,864.7561416387538,-44.913119357149974,0.0,-125.89819216975614,11624.887750184993,0.0,4890.9797244732235
19.100000000000186,1685.56887102432,261.03011119409075,0.0,852.1825329061287,-44.59571603111704,0.0,-125.60112261445317,11648.93399490492,0.0,5151.529595172156
19.200000000000202,1684.9889909421304,256.5880744445219,0.0,839.6394867269184,-44.2766513065918,0.0,-125.28849681261055,11672.92031574636,0.0,5411.87349874295
19.300000000000217,1684.403174165604,252.17803554168526,0.0,827.1285586967579,-43.95592524008037,0.0,-124.9603152933144,11696.845181586743,0.0,5672.007996767937
19.400000000000233,1683.8112499598587,247.8001606166225,0.0,814.6513043578317,-43.63353788914361,0.0,-124.61657859552696,11720.70709106062,0.0,5931.929557871818
19.50000000000025,1683.2130535336926,243.45461579455966,0.0,802.2092791978725,-43.30948931242695,0.0,-124.25728726836554,11744.504572463025,0.0,6191.634561950949
19.600000000000264,1682.6084259442923,239.14156719479723,0.0,789.8040386491296,-42.983779569691315,0.0,-123.88244187139246,11768.236183559666,0.0,6451.119304271518
19.70000000000028,1681.9972139915922,234.8611809305968,0.0,777.4371380873068,-42.65640872184531,0.0,-123.49204297491572,11791.900511314201,0.0,6710.379999428599
19.800000000000296,1681.3792701038622,230.61362310906426,0.0,765.110132830472,-42.32737683097854,0.0,-123.08609116030168,11815.496171542345,0.0,6969.412785161914
19.90000000000031,1680.75445221599,226.39905983103017,0.0,752.8245781379329,-41.99668396039629,0.0,-122.66458702029978,11839.021808502168,0.0,7228.213726023757
20.000000000000327,1680.122623641827,222.2176571909259,0.0,740.5820292090806,-41.66433017465567,0.0,-122.22753115938028,11862.476094429325,0.0,7486.778816897349
20.100000000000342,1679.4836529418449,218.06958127665652,0.0,728.3840411821981,-41.33031553960303,0.0,-121.77492419408523,11885.857729025198,0.0,7745.103986363708
20.200000000000358,1678.8374137872581,213.9549981694697,0.0,716.2321691332332,-40.994640122412996,0.0,-121.30676675339387,11909.165438905611,0.0,8003.185099917318
20.300000000000374,1678.1837848216455,209.87407394382078,0.0,704.1279680745341,-40.657303991629064,0.0,-120.8230594791027,11932.397977017,0.0,8261.017963031005
20.40000000000039,1677.5226495210024,205.82697466723346,0.0,692.0729929535462,-40.31830721720592,0.0,-120.32380302622141,11955.554122026315,0.0,8518.598324071121
20.500000000000405,1676.8538960530618,201.81386640015631,0.0,680.0687986514675,-39.97764987055342,0.0,-119.80899806338512,11978.63267769022,0.0,8775.921877065393
20.60000000000042,1676.1774171366196,197.83491519581477,0.0,668.1169399818634,-39.635332024582496,0.0,-119.27864527328398,12001.632472208925,0.0,9032.984264325321
20.700000000000436,1675.4931099015107,193.89028710005834,0.0,656.218971689236,-39.29135375375298,0.0,-118.73274535311113,12024.55235756909,0.0,9289.781078926178
20.800000000000452,1674.8008757498014,189.98014815120303,0.0,644.3764484475494,-38.94571513412352,0.0,-118.17129901502975,12047.391208879731,0.0,9546.307867047286
20.900000000000468,1674.1006202186861,186.10466437986872,0.0,632.5909248587047,-38.598416243403584,0.0,-117.59430698666048,12070.14792370483,0.0,9802.560130176249
21.000000000000483,1673.3922528455018,182.26400180881097,0.0,620.8639554509673,-38.24945716100783,0.0,-117.0017700115902,12092.821421395742,0.0,10058.533327179637
21.1000000000005,1672.6756870352112,178.45832645274737,0.0,609.1970946773409,-37.898837968112886,0.0,-116.39368884990338,12115.410642425897,0.0,10314.222876244283
21.200000000000514,1671.9508399306453,174.68780431817822,0.0,597.5918969138878,-37.546558747716574,0.0,-115.77006427873734,12137.914547730214,0.0,10569.62415669143
21.30000000000053,1671.2176322857458,170.95260140320104,0.0,586.0499164579916,-37.19261958469993,0.0,-115.13089709286264,12160.332118050987,0.0,10824.732510668082
21.400000000000546,1670.4759883419927,167.25288369731857,0.0,574.5727075265603,-36.837020565892075,0.0,-114.47618810529003,12182.66235329204,0.0,11079.543244717373
21.50000000000056,1669.725835708171,163.5888171812404,0.0,563.1618242541686,-36.479761780137984,0.0,-113.80593814790578,12204.904271882175,0.0,11334.051631231727
21.600000000000577,1668.9671052435801,159.96056782667742,0.0,551.8188206911332,-36.120843318369566,0.0,-113.12014807213677,12227.056910149071,0.0,11588.252909791085
21.700000000000593,1668.1997309447672,156.36830159612907,0.0,540.5452508015209,-35.76026527368009,0.0,-112.4188187496471,12249.119321704418,0.0,11842.142288388466
21.80000000000061,1667.4236498358312,152.81218444266304,0.0,529.3426684610853,-35.3980277414021,0.0,-111.70195107306836,12271.090576840683,0.0,12095.714944545258
21.900000000000624,1666.638801862318,149.2923823096866,0.0,518.2126274551274,-35.03413081918925,0.0,-110.9695459567654,12292.969761939963,0.0,12348.96602631794
22.00000000000064,1665.8451297887086,145.80906113071018,0.0,507.1566814762796,-34.66857460710211,0.0,-110.22160433763989,12314.755978895095,0.0,12601.890653197655
22.100000000000655,1665.0425790994852,142.36238682910158,0.0,496.1763841222051,-34.30135920769828,0.0,-109.45812717597379,12336.448344542945,0.0,12854.483916903595
22.20000000000067,1664.2310979037343,138.95252531783098,0.0,485.27328889321177,-33.93248472612703,0.0,-108.67911545631584,12358.045990109787,0.0,13106.740882071625
22.300000000000686,1663.4106368432433,135.57964249920656,0.0,474.44894918977457,-33.561951270228754,0.0,-107.88457018841305,12379.548060668449,0.0,13358.656586837436
22.400000000000702,1662.581149004038,132.2439042645995,0.0,463.70491830996235,-33.1897589506397,0.0,-107.07449240819066,12400.953714606909,0.0,13610.226043314884
22.500000000000718,1661.7425898312817,128.94547649415853,0.0,453.0427494467634,-32.8159078809021,0.0,-106.24888317878363,12422.262123107776,0.0,13861.444237968763
22.600000000000733,1660.89491704747,125.6845250565129,0.0,442.4639956853056,-32.44039817758015,0.0,-105.40774359162289,12443.472469637962,0.0,14112.306131880761
22.70000000000075,1660.0380905738377,122.46121580846354,0.0,431.970209999964,-32.06322996038237,0.0,-104.5510747675804,12464.583949448108,0.0,14362.80666090684
22.800000000000765,1659.1720724548932,119.27571459466158,0.0,421.56294525135144,-31.684403352290506,0.0,-103.6788778581766,12485.595769080652,0.0,14612.940735724434
22.90000000000078,1658.2968267859912,116.12818724727363,0.0,411.2437541831831,-31.30391847969565,0.0,-102.7911540468549,12506.507145885787,0.0,14862.703241765941
23.000000000000796,1657.412319643858,113.01879958563296,0.0,401.01418941901204,-30.921775472542045,0.0,-101.88790455032803,12527.31730754452,0.0,15112.089039035645
23.10000000000081,1656.5185190199704,109.94771741587599,0.0,390.8758034588238,-30.537974464479035,0.0,-100.9691306200008,12548.025491597422,0.0,15361.09296180511
23.200000000000827,1655.6153947567057,106.91510653056288,0.0,380.83014867548525,-30.152515593021825,0.0,-100.03483354347557,12568.630944978268,0.0,15609.709818183153
23.300000000000843,1654.7029184861635,103.92113270828177,0.0,370.8787773110382,-29.765398999721704,0.0,-99.08501464614574,12589.132923551168,0.0,15857.934389553064
23.40000000000086,1653.7810635715746,100.96596171323527,0.0,361.023241472828,-29.37662483034636,0.0,-98.11967529288435,12609.530691649823,0.0,16105.761429871578
23.500000000000874,1652.8498050512014,98.04975929480845,0.0,351.26509312945814,-28.986193235071127,0.0,-97.13881688983487,12629.823521617622,0.0,16353.185664821043
23.60000000000089,1651.909119584653,95.17269118711698,0.0,341.6058841065594,-28.59410436868199,0.0,-96.14244088631185,12650.010693346965,0.0,16600.201790805946
23.700000000000905,1650.9589854015173,92.3349231085343,0.0,332.0471660823629,-28.20035839079124,0.0,-95.13054877682012,12670.09149381615,0.0,16846.80447378354
23.80000000000092,1649.9993822522379,89.53662076119656,0.0,322.5904905830637,-27.804955466066772,0.0,-94.10314210320192,12690.065216621995,0.0,17092.988347916304
23.900000000000936,1649.0302913611497,86.77794983048364,0.0,313.2374089779633,-27.40789576447617,0.0,-93.06022245692228,12709.931161506382,0.0,17338.74801403398
24.000000000000952,1648.051695381599,84.05907598447517,0.0,303.9894724743738,-27.00917946154674,0.0,-92.00179148150387,12729.688633874337,0.0,17584.078037889125
24.100000000000968,1647.063578353076,81.3801648733793,0.0,294.8482321122716,-26.608806738642862,0.0,-90.9278508751239,12749.336944301705,0.0,17828.972948189185
24.200000000000983,1646.0659256602835,78.74138212893301,0.0,285.81523875868027,-26.206777783262083,0.0,-89.83840239338646,12768.875408029493,0.0,18073.42723438588
24.300000000001,1645.0587239940833,76.14289336377149,0.0,276.89204310176683,-25.803092789351595,0.0,-88.73344785228595,12788.303344442334,0.0,18317.435344200014
24.400000000001015,1644.0419613142503,73.58486417076472,0.0,268.08019564463007,-25.397751957646854,0.0,-87.61298913137763,12807.620076527955,0.0,18560.991680856085
24.50000000000103,1643.0156268139795,71.06746012231889,0.0,259.38124669875964,-24.990755496034335,0.0,-86.47702817717426,12826.824930314142,0.0,18804.090599998883
24.600000000001046,1641.97971088609,68.59084676964022,0.0,250.79674637714197,-24.58210361994064,0.0,-85.32556700678916,12845.917234279552,0.0,19046.72640626014
24.70000000000106,1640.93420509087,66.15518964195815,0.0,242.3282445869874,-24.171796552750244,0.0,-84.1586077118483,12864.89631873386,0.0,19288.893349437683
24.800000000001077,1639.879102125525,63.760654245705084,0.0,233.97729102205014,-23.759834526254856,0.0,-82.97615246269726,12883.76151516291,0.0,19530.585620246995
24.900000000001093,1638.8143957951804,61.40740606364942,0.0,225.74543515450983,-23.3462177811371,0.0,-81.77820351293036,12902.512155533137,0.0,19771.797345596104
25.00000000000111,1637.7400809854012,59.09561055397808,0.0,217.63422622638132,-22.93094656749214,0.0,-80.56476320427478,12921.147571549427,0.0,20012.522583331065
25.100000000001124,1636.6561536361994,56.82543314932462,0.0,209.64521324041462,-22.514021145390835,0.0,-79.3358339718637,12939.667093859496,0.0,20252.755316388982
25.20000000000114,1635.5626107174996,54.59703925573859,0.0,201.77994495044433,-22.09544178548885,0.0,-78.09141834993923,12958.070051197152,0.0,20492.48944628833
25.300000000001155,1634.4594502060413,52.41059425159117,0.0,194.03996985114324,-21.67520876968625,0.0,-76.83151897802897,12976.35576945539,0.0,20731.718785874247
25.40000000000117,1633.3466710637017,50.266263486411894,0.0,186.4268361671296,-21.253322391843202,0.0,-75.55613860764673,12994.523570679228,0.0,20970.437051224806
25.500000000001187,1632.2242732172322,48.1642122796504,0.0,178.94209184137327,-20.82978295855762,0.0,-74.26528010957452,13012.572771966745,0.0,21208.63785260993
25.600000000001202,1631.0922575394038,46.104605919356665,0.0,171.58728452283836,-20.40459079001181,0.0,-72.95894648178958,13030.502684264606,0.0,21446.31468437631
25.700000000001218,1629.9506258315696,44.087609660772465,0.0,164.3639615532945,-19.977746220895813,0.0,-71.63714085811009,13048.312611042686,0.0,21683.46091361245
25.800000000001234,1628.7993808076567,42.11338872482589,0.0,157.2736699532201,-19.549249601416374,0.0,-70.29986651764249,13066.001846829524,0.0,21920.069767422676
25.90000000000125,1627.6385260796148,40.18210829651966,0.0,150.31795640671263,-19.11910129840173,0.0,-68.94712689512595,13083.569675587612,0.0,22156.134318611024
26.000000000001265,1626.4680661443554,38.293933523203336,0.0,143.49836724530942,-18.68730169651381,0.0,-67.5789255922826,13101.015368903552,0.0,22391.64746954096
26.10000000000128,1625.2880063722303,36.44902951271763,0.0,136.81644843061324,-18.25385119958126,0.0,-66.19526639029925,13118.338183964108,0.0,22626.60193389454
26.200000000001296,1624.0983529971138,34.64756133139814,0.0,130.27374553560003,-17.818750232068744,0.0,-64.79615326358484,13135.537361283716,0.0,22860.99021600546
26.30000000000131,1622.899113108167,32.889694001923814,0.0,123.87180372447347,-17.381999240700384,0.0,-63.38159039497125,13152.612122142547,0.0,23094.804587379494
26.400000000001327,1621.6902946433836,31.175592500993645,0.0,117.61216773091085,-16.94359869625808,0.0,-61.95158219255152,13169.561665686804,0.0,23328.03705994016
26.500000000001343,1620.4719063850428,29.50542175681274,0.0,111.49638183452493,-16.503549095578908,0.0,-60.50613330838246,13186.385165632704,0.0,23560.67935544817
26.60000000000136,1619.2439579572174,27.879346646366486,0.0,105.5259898353403,-16.061850963780003,0.0,-59.045248659316776,13203.081766504483,0.0,23792.722870430218
26.700000000001374,1618.0064598255226,26.297531992458126,0.0,99.70253502605551,-15.61850485674419,0.0,-57.56893345027681,13219.650579321826,0.0,24024.158635813987
26.80000000000139,1616.7594232993256,24.760142560481615,0.0,94.02756016182632,-15.173511363905714,0.0,-56.077193200338534,13236.090676633772,0.0,24254.97727029293
26.900000000001405,1615.5028605366906,23.26734305489729,0.0,88.5026074272658,-14.726871111382847,0.0,-54.5700337720631,13252.401086773678,0.0,24485.168926228656
27.00000000000142,1614.236784552386,21.819298115372582,0.0,83.12921840030894,-14.27858476551306,0.0,-53.04746140459782,13268.580787180725,0.0,24714.723226623846
27.100000000001437,1612.961209229354,20.41617231254406,0.0,77.90893401253075,-13.828653036857572,0.0,-51.50948275117221,13284.628696596734,0.0,24943.62919135181
27.200000000001452,1611.6761493341314,19.05813014334943,0.0,72.84329450543856,-13.377076684755886,0.0,-49.9561049217437,13300.543665900334,0.0,25171.875150382617
27.300000000001468,1610.3816205368264,17.745336025869413,0.0,67.93383938217447,-12.923856522528128,0.0,-48.38733553170886,13316.324467279823,0.0,25399.44864117296
27.400000000001484,1609.077639436379,16.477954293608224,0.0,63.18210735396167,-12.468993423444589,0.0,-46.803182757798304,13331.969781366815,0.0,25626.336286636986
27.5000000000015,1607.7642235920248,15.256149189128191,0.0,58.58963628050318,-12.012488327609374,0.0,-45.20365540253076,13347.47818184954,0.0,25852.523649135514
27.600000000001515,1606.4413915620964,14.080084856937399,0.0,54.15796310338629,-11.55434224994015,0.0,-43.58876296893,13362.848116946887,0.0,26077.995054618343
27.70000000000153,1605.1091629515893,12.94992533550866,0.0,49.88862377135344,-11.094556289471223,0.0,-41.95851574763289,13378.077886939709,0.0,26302.733379310288
27.800000000001546,1603.7675584702886,11.86583454828228,0.0,45.78315315605821,-10.633131640266233,0.0,-40.3129249190688,13393.16561670656,0.0,26526.719788969636
27.90000000000156,1602.416600003756,10.82797629347243,0.0,41.84308495661867,-10.170069604304498,0.0,-38.65200267411861,13408.109221867819,0.0,26749.933417507043
28.000000000001577,1601.0563107001308,9.836514232454963,0.0,38.06995159088852,-9.705371606808363,0.0,-36.97576235763032,13422.906366665959,0.0,26972.350967253107
28.100000000001593,1599.6867150765843,8.891611876460557,0.0,34.46528407086053,-9.239039214618664,0.0,-35.28421864047451,13437.554411038316,0.0,27193.94620681859
28.20000000000161,1598.3078391504853,7.993432571226352,0.0,31.030611858954348,-8.771074158415852,0.0,-33.57738772760857,13452.050343377017,0.0,27414.689333416005
28.300000000001624,1596.9197106020156,7.142139479165626,0.0,27.767462701065252,-8.30147835984898,0.0,-31.85528761209474,13466.390694070635,0.0,27634.546153294068
28.40000000000164,1595.5223589773486,6.337895558489489,0.0,24.677362431073202,-7.830253965007427,0.0,-30.117938388507305,13480.571422844156,0.0,27853.47701433651
28.500000000001656,1594.115815944906,5.580863538543217,0.0,21.761834739908494,-7.357403386205252,0.0,-28.36536264417402,13494.587769766043,0.0,28071.43539519071
28.60000000000167,1592.7001156222059,4.871205890382354,0.0,19.022400900045664,-6.882929354831489,0.0,-26.597585954031555,13508.434054910724,0.0,28288.36600928762
28.700000000001687,1591.2752949982737,4.209084791277844,0.0,16.46057943315283,-6.406834989192444,0.0,-24.8146375158563,13522.103403900126,0.0,28504.202208948573
28.800000000001702,1589.8413944880717,3.59466208135437,0.0,14.077885704081492,-5.9291238830729736,0.0,-23.016550979494177,13535.587363828194,0.0,28718.862354971945
28.900000000001718,1588.398458673529,3.0280992098478996,0.0,11.875831417657409,-5.449800223589126,0.0,-21.203365550355464,13548.87535253278,0.0,28932.244614289426
29.000000000001734,1586.946537315364,2.509557167375052,0.0,9.855923984495368,-4.968868951550505,0.0,-19.37512749094294,13561.953846285183,0.0,29144.21929164008
29.10000000000175,1585.4856867701394,2.039196398887092,0.0,8.019665705957426,-4.4863359854310145,0.0,-17.53189221796703,13574.805141279538,0.0,29354.617145601896
29.200000000001765,1584.0159720361005,1.6171766891711141,0.0,6.368552702061043,-4.002208544023805,0.0,-15.67372732347539,13587.405389280546,0.0,29563.21086955274
29.30000000000178,1582.5374698181424,1.243657007955315,0.0,4.904073461146364,-3.5164956290058917,0.0,-13.800717093271569,13599.72132931174,0.0,29769.684300373425
29.400000000001796,1581.3484029640892,0.9162132888722447,0.0,3.622026706005679,-3.2013475914775276,0.0,-12.291691819059247,0.0,0.0,0.0
29.500000000001812,1581.3484029640892,0.5755755764273628,0.0,2.3928575240997545,-3.5741285605162405,0.0,-12.291691819059247,0.0,0.0,0.0
29.600000000001828,1581.3484029640892,0.19765976707860955,0.0,1.1636883421938298,-3.9469095295549534,0.0,-12.291691819059247,0.0,0.0,0.0
